periodo;codigo;indice;valor
201306;5604;llegada_pax_nacional;275
201306;5615;llegada_pax_nacional;4
201306;5847;llegada_pax_nacional;0
201306;5873;llegada_pax_nacional;175
201306;8001;llegada_pax_nacional;14537
201306;8141;llegada_pax_nacional;0
201306;11001;llegada_pax_nacional;124117
201306;13001;llegada_pax_nacional;23796
201306;13442;llegada_pax_nacional;0
201306;13688;llegada_pax_nacional;0
201306;15516;llegada_pax_nacional;0
201306;17001;llegada_pax_nacional;709
201306;18001;llegada_pax_nacional;136
201306;19001;llegada_pax_nacional;164
201306;19318;llegada_pax_nacional;0
201306;19418;llegada_pax_nacional;0
201306;20001;llegada_pax_nacional;720
201306;20011;llegada_pax_nacional;0
201306;20295;llegada_pax_nacional;12
201306;20770;llegada_pax_nacional;0
201306;23001;llegada_pax_nacional;10962
201306;23068;llegada_pax_nacional;0
201306;23417;llegada_pax_nacional;0
201306;23466;llegada_pax_nacional;0
201306;25175;llegada_pax_nacional;0
201306;25438;llegada_pax_nacional;0
201306;27001;llegada_pax_nacional;11319
201306;27006;llegada_pax_nacional;305
201306;27075;llegada_pax_nacional;796
201306;27077;llegada_pax_nacional;0
201306;27205;llegada_pax_nacional;134
201306;27372;llegada_pax_nacional;0
201306;27495;llegada_pax_nacional;306
201306;41001;llegada_pax_nacional;593
201306;44001;llegada_pax_nacional;254
201306;47001;llegada_pax_nacional;11766
201306;47245;llegada_pax_nacional;0
201306;50001;llegada_pax_nacional;223
201306;50350;llegada_pax_nacional;0
201306;50568;llegada_pax_nacional;0
201306;52001;llegada_pax_nacional;635
201306;52835;llegada_pax_nacional;134
201306;54001;llegada_pax_nacional;3660
201306;54498;llegada_pax_nacional;0
201306;66001;llegada_pax_nacional;2967
201306;68001;llegada_pax_nacional;6114
201306;68081;llegada_pax_nacional;161
201306;68669;llegada_pax_nacional;14293
201306;68679;llegada_pax_nacional;0
201306;70215;llegada_pax_nacional;638
201306;70708;llegada_pax_nacional;0
201306;70717;llegada_pax_nacional;0
201306;70823;llegada_pax_nacional;492
201306;73001;llegada_pax_nacional;786
201306;73168;llegada_pax_nacional;67
201306;73275;llegada_pax_nacional;0
201306;73408;llegada_pax_nacional;0
201306;73443;llegada_pax_nacional;4
201306;73449;llegada_pax_nacional;0
201306;76001;llegada_pax_nacional;18617
201306;76109;llegada_pax_nacional;0
201306;76147;llegada_pax_nacional;7
201306;81001;llegada_pax_nacional;0
201306;81794;llegada_pax_nacional;0
201306;85001;llegada_pax_nacional;755
201306;85250;llegada_pax_nacional;0
201306;86568;llegada_pax_nacional;38
201306;91001;llegada_pax_nacional;654
201306;95001;llegada_pax_nacional;0
201306;97001;llegada_pax_nacional;0
201306;99001;llegada_pax_nacional;0
201307;5001;llegada_pax_nacional;11
201307;5031;llegada_pax_nacional;4
201307;5059;llegada_pax_nacional;1011
201307;5147;llegada_pax_nacional;10151
201307;5154;llegada_pax_nacional;1207
201307;5250;llegada_pax_nacional;539
201307;5284;llegada_pax_nacional;0
201307;5579;llegada_pax_nacional;33
201307;5585;llegada_pax_nacional;29
201307;5591;llegada_pax_nacional;0
201307;5604;llegada_pax_nacional;288
201307;5615;llegada_pax_nacional;14
201307;5847;llegada_pax_nacional;9
201307;5873;llegada_pax_nacional;214
201307;8001;llegada_pax_nacional;14460
201307;8141;llegada_pax_nacional;0
201307;11001;llegada_pax_nacional;134186
201307;13001;llegada_pax_nacional;24121
201307;13442;llegada_pax_nacional;0
201307;13688;llegada_pax_nacional;11
201307;15516;llegada_pax_nacional;0
201307;17001;llegada_pax_nacional;94
201307;18001;llegada_pax_nacional;111
201307;19001;llegada_pax_nacional;132
201307;19318;llegada_pax_nacional;2
201307;19418;llegada_pax_nacional;2
201307;20001;llegada_pax_nacional;804
201307;20011;llegada_pax_nacional;3
201307;20295;llegada_pax_nacional;0
201307;20770;llegada_pax_nacional;0
201307;23001;llegada_pax_nacional;11754
201307;23068;llegada_pax_nacional;0
201307;23417;llegada_pax_nacional;3
201307;23466;llegada_pax_nacional;5
201307;25175;llegada_pax_nacional;5
201307;25438;llegada_pax_nacional;0
201307;27001;llegada_pax_nacional;10464
201307;27006;llegada_pax_nacional;401
201307;27075;llegada_pax_nacional;1124
201307;27077;llegada_pax_nacional;7
201307;27205;llegada_pax_nacional;42
201307;27372;llegada_pax_nacional;9
201307;27495;llegada_pax_nacional;451
201307;41001;llegada_pax_nacional;726
201307;44001;llegada_pax_nacional;269
201307;47001;llegada_pax_nacional;10403
201307;47245;llegada_pax_nacional;0
201307;50001;llegada_pax_nacional;294
201307;50350;llegada_pax_nacional;26
201307;50568;llegada_pax_nacional;5
201307;52001;llegada_pax_nacional;594
201307;52835;llegada_pax_nacional;141
201307;54001;llegada_pax_nacional;4289
201307;54498;llegada_pax_nacional;3
201307;66001;llegada_pax_nacional;3977
201307;68001;llegada_pax_nacional;6352
201307;68081;llegada_pax_nacional;203
201307;68669;llegada_pax_nacional;13874
201307;68679;llegada_pax_nacional;9
201307;70215;llegada_pax_nacional;875
201307;70708;llegada_pax_nacional;8
201307;70717;llegada_pax_nacional;0
201307;70823;llegada_pax_nacional;792
201307;73001;llegada_pax_nacional;971
201307;73168;llegada_pax_nacional;3
201307;73275;llegada_pax_nacional;0
201307;73408;llegada_pax_nacional;0
201307;73443;llegada_pax_nacional;20
201307;73449;llegada_pax_nacional;0
201307;76001;llegada_pax_nacional;21468
201307;76109;llegada_pax_nacional;0
201307;76147;llegada_pax_nacional;0
201307;81001;llegada_pax_nacional;5
201307;81794;llegada_pax_nacional;0
201307;85001;llegada_pax_nacional;754
201307;85250;llegada_pax_nacional;0
201307;86568;llegada_pax_nacional;40
201307;91001;llegada_pax_nacional;591
201307;95001;llegada_pax_nacional;1
201307;97001;llegada_pax_nacional;0
201307;99001;llegada_pax_nacional;0
201308;5001;llegada_pax_nacional;7
201308;5031;llegada_pax_nacional;3
201308;5059;llegada_pax_nacional;1023
201308;5147;llegada_pax_nacional;9329
201308;5154;llegada_pax_nacional;1136
201308;5250;llegada_pax_nacional;517
201308;5284;llegada_pax_nacional;0
201308;5579;llegada_pax_nacional;14
201308;5585;llegada_pax_nacional;100
201308;5591;llegada_pax_nacional;0
201308;5604;llegada_pax_nacional;302
201308;5615;llegada_pax_nacional;18
201308;5847;llegada_pax_nacional;0
201308;5873;llegada_pax_nacional;184
201308;8001;llegada_pax_nacional;13480
201308;8141;llegada_pax_nacional;0
201308;11001;llegada_pax_nacional;129928
201308;13001;llegada_pax_nacional;23508
201308;13442;llegada_pax_nacional;4
201308;13688;llegada_pax_nacional;23
201308;15516;llegada_pax_nacional;0
201308;17001;llegada_pax_nacional;894
201308;18001;llegada_pax_nacional;76
201308;19001;llegada_pax_nacional;189
201308;19318;llegada_pax_nacional;0
201308;19418;llegada_pax_nacional;0
201308;20001;llegada_pax_nacional;909
201308;20011;llegada_pax_nacional;0
201308;20295;llegada_pax_nacional;4
201308;20770;llegada_pax_nacional;1
201308;23001;llegada_pax_nacional;10600
201308;23068;llegada_pax_nacional;0
201308;23417;llegada_pax_nacional;0
201308;23466;llegada_pax_nacional;0
201308;25175;llegada_pax_nacional;3
201308;25438;llegada_pax_nacional;0
201308;27001;llegada_pax_nacional;9494
201308;27006;llegada_pax_nacional;357
201308;27075;llegada_pax_nacional;1231
201308;27077;llegada_pax_nacional;1
201308;27205;llegada_pax_nacional;61
201308;27372;llegada_pax_nacional;8
201308;27495;llegada_pax_nacional;687
201308;41001;llegada_pax_nacional;689
201308;44001;llegada_pax_nacional;309
201308;47001;llegada_pax_nacional;10443
201308;47245;llegada_pax_nacional;0
201308;50001;llegada_pax_nacional;225
201308;50350;llegada_pax_nacional;65
201308;50568;llegada_pax_nacional;9
201308;52001;llegada_pax_nacional;600
201308;52835;llegada_pax_nacional;145
201308;54001;llegada_pax_nacional;4034
201308;54498;llegada_pax_nacional;10
201308;66001;llegada_pax_nacional;4440
201308;68001;llegada_pax_nacional;6799
201308;68081;llegada_pax_nacional;213
201308;68669;llegada_pax_nacional;12806
201308;68679;llegada_pax_nacional;0
201308;70215;llegada_pax_nacional;883
201308;70708;llegada_pax_nacional;0
201308;70717;llegada_pax_nacional;0
201308;70823;llegada_pax_nacional;537
201308;73001;llegada_pax_nacional;960
201308;73168;llegada_pax_nacional;0
201308;73275;llegada_pax_nacional;2
201308;73408;llegada_pax_nacional;0
201308;73443;llegada_pax_nacional;21
201308;73449;llegada_pax_nacional;0
201308;76001;llegada_pax_nacional;21172
201308;76109;llegada_pax_nacional;6
201308;76147;llegada_pax_nacional;0
201308;81001;llegada_pax_nacional;0
201308;81794;llegada_pax_nacional;0
201308;85001;llegada_pax_nacional;615
201308;85250;llegada_pax_nacional;0
201308;86568;llegada_pax_nacional;37
201308;91001;llegada_pax_nacional;657
201308;95001;llegada_pax_nacional;0
201308;97001;llegada_pax_nacional;0
201308;99001;llegada_pax_nacional;0
201309;5001;llegada_pax_nacional;6
201309;5031;llegada_pax_nacional;2
201309;5059;llegada_pax_nacional;877
201309;5147;llegada_pax_nacional;8939
201309;5154;llegada_pax_nacional;1555
201309;5250;llegada_pax_nacional;446
201309;5284;llegada_pax_nacional;0
201309;5579;llegada_pax_nacional;21
201309;5585;llegada_pax_nacional;44
201309;5591;llegada_pax_nacional;2
201309;5604;llegada_pax_nacional;317
201309;5615;llegada_pax_nacional;19
201309;5847;llegada_pax_nacional;2
201309;5873;llegada_pax_nacional;211
201309;8001;llegada_pax_nacional;11863
201309;8141;llegada_pax_nacional;0
201309;11001;llegada_pax_nacional;119722
201309;13001;llegada_pax_nacional;19874
201309;13442;llegada_pax_nacional;0
201309;13688;llegada_pax_nacional;9
201309;15516;llegada_pax_nacional;0
201309;17001;llegada_pax_nacional;863
201309;18001;llegada_pax_nacional;62
201309;19001;llegada_pax_nacional;162
201309;19318;llegada_pax_nacional;0
201309;19418;llegada_pax_nacional;0
201309;20001;llegada_pax_nacional;902
201309;20011;llegada_pax_nacional;0
201309;20295;llegada_pax_nacional;0
201309;20770;llegada_pax_nacional;0
201309;23001;llegada_pax_nacional;8777
201309;23068;llegada_pax_nacional;0
201309;23417;llegada_pax_nacional;0
201309;23466;llegada_pax_nacional;1
201309;25175;llegada_pax_nacional;5
201309;25438;llegada_pax_nacional;0
201309;27001;llegada_pax_nacional;8761
201309;27006;llegada_pax_nacional;239
201309;27075;llegada_pax_nacional;1006
201309;27077;llegada_pax_nacional;25
201309;27205;llegada_pax_nacional;30
201309;27372;llegada_pax_nacional;14
201309;27495;llegada_pax_nacional;398
201309;41001;llegada_pax_nacional;576
201309;44001;llegada_pax_nacional;255
201309;47001;llegada_pax_nacional;8536
201309;47245;llegada_pax_nacional;13
201309;50001;llegada_pax_nacional;218
201309;50350;llegada_pax_nacional;0
201309;50568;llegada_pax_nacional;1
201309;52001;llegada_pax_nacional;566
201309;52835;llegada_pax_nacional;131
201309;54001;llegada_pax_nacional;3308
201309;54498;llegada_pax_nacional;0
201309;66001;llegada_pax_nacional;3595
201309;68001;llegada_pax_nacional;6113
201309;68081;llegada_pax_nacional;182
201309;68669;llegada_pax_nacional;8917
201309;68679;llegada_pax_nacional;0
201309;70215;llegada_pax_nacional;806
201309;70708;llegada_pax_nacional;6
201309;70717;llegada_pax_nacional;8
201309;70823;llegada_pax_nacional;352
201309;73001;llegada_pax_nacional;742
201309;73168;llegada_pax_nacional;0
201309;73275;llegada_pax_nacional;0
201309;73408;llegada_pax_nacional;0
201309;73443;llegada_pax_nacional;1
201309;73449;llegada_pax_nacional;0
201309;76001;llegada_pax_nacional;19806
201309;76109;llegada_pax_nacional;2
201309;76147;llegada_pax_nacional;0
201309;81001;llegada_pax_nacional;0
201309;81794;llegada_pax_nacional;4
201309;85001;llegada_pax_nacional;868
201309;85250;llegada_pax_nacional;0
201309;86568;llegada_pax_nacional;41
201309;91001;llegada_pax_nacional;498
201309;95001;llegada_pax_nacional;0
201309;97001;llegada_pax_nacional;0
201309;99001;llegada_pax_nacional;0
201310;5001;llegada_pax_nacional;4
201310;5031;llegada_pax_nacional;2
201310;5059;llegada_pax_nacional;915
201310;5147;llegada_pax_nacional;9156
201310;5154;llegada_pax_nacional;1799
201310;5250;llegada_pax_nacional;445
201310;5284;llegada_pax_nacional;5
201310;5475;llegada_pax_nacional;2
201310;5579;llegada_pax_nacional;7
201310;5585;llegada_pax_nacional;50
201310;5591;llegada_pax_nacional;0
201310;5604;llegada_pax_nacional;272
201310;5615;llegada_pax_nacional;23
201310;5847;llegada_pax_nacional;0
201310;5873;llegada_pax_nacional;115
201310;8001;llegada_pax_nacional;13519
201310;11001;llegada_pax_nacional;132126
201310;13001;llegada_pax_nacional;21759
201310;13442;llegada_pax_nacional;0
201310;13468;llegada_pax_nacional;0
201310;13688;llegada_pax_nacional;5
201310;15272;llegada_pax_nacional;0
201310;15572;llegada_pax_nacional;0
201310;17001;llegada_pax_nacional;737
201310;18001;llegada_pax_nacional;68
201310;19001;llegada_pax_nacional;218
201310;19809;llegada_pax_nacional;0
201310;20001;llegada_pax_nacional;830
201310;20295;llegada_pax_nacional;0
201310;20770;llegada_pax_nacional;0
201310;23001;llegada_pax_nacional;9560
201310;23466;llegada_pax_nacional;0
201310;25175;llegada_pax_nacional;1
201310;27001;llegada_pax_nacional;10189
201310;27006;llegada_pax_nacional;405
201310;27075;llegada_pax_nacional;983
201310;27077;llegada_pax_nacional;6
201310;27205;llegada_pax_nacional;35
201310;27372;llegada_pax_nacional;39
201310;27495;llegada_pax_nacional;363
201310;41001;llegada_pax_nacional;613
201310;44001;llegada_pax_nacional;211
201310;47001;llegada_pax_nacional;9720
201310;47245;llegada_pax_nacional;0
201310;50001;llegada_pax_nacional;232
201310;50350;llegada_pax_nacional;31
201310;50568;llegada_pax_nacional;0
201310;50573;llegada_pax_nacional;0
201310;52001;llegada_pax_nacional;523
201310;52835;llegada_pax_nacional;129
201310;54001;llegada_pax_nacional;3464
201310;54498;llegada_pax_nacional;0
201310;66001;llegada_pax_nacional;3196
201310;68001;llegada_pax_nacional;6165
201310;68081;llegada_pax_nacional;218
201310;68432;llegada_pax_nacional;4
201310;68669;llegada_pax_nacional;12990
201310;70215;llegada_pax_nacional;811
201310;70221;llegada_pax_nacional;0
201310;70708;llegada_pax_nacional;8
201310;70717;llegada_pax_nacional;0
201310;70823;llegada_pax_nacional;365
201310;73001;llegada_pax_nacional;837
201310;73275;llegada_pax_nacional;0
201310;73443;llegada_pax_nacional;1
201310;76001;llegada_pax_nacional;20532
201310;76109;llegada_pax_nacional;0
201310;81794;llegada_pax_nacional;2
201310;85001;llegada_pax_nacional;816
201310;85250;llegada_pax_nacional;2
201310;86568;llegada_pax_nacional;34
201310;91001;llegada_pax_nacional;517
201310;95001;llegada_pax_nacional;1
201310;97511;llegada_pax_nacional;0
201311;5001;llegada_pax_nacional;5
201311;5031;llegada_pax_nacional;3
201311;5059;llegada_pax_nacional;729
201311;5147;llegada_pax_nacional;8730
201311;5154;llegada_pax_nacional;1861
201311;5250;llegada_pax_nacional;409
201311;5284;llegada_pax_nacional;0
201311;5475;llegada_pax_nacional;3
201311;5579;llegada_pax_nacional;8
201311;5585;llegada_pax_nacional;63
201311;5591;llegada_pax_nacional;4
201311;5604;llegada_pax_nacional;259
201311;5615;llegada_pax_nacional;10
201311;5847;llegada_pax_nacional;2
201311;5873;llegada_pax_nacional;259
201311;8001;llegada_pax_nacional;13547
201311;11001;llegada_pax_nacional;129703
201311;13001;llegada_pax_nacional;22717
201311;13442;llegada_pax_nacional;0
201311;13468;llegada_pax_nacional;0
201311;13688;llegada_pax_nacional;15
201311;15272;llegada_pax_nacional;0
201311;15572;llegada_pax_nacional;6
201311;17001;llegada_pax_nacional;755
201311;18001;llegada_pax_nacional;82
201311;19001;llegada_pax_nacional;162
201311;19809;llegada_pax_nacional;6
201311;20001;llegada_pax_nacional;810
201311;20295;llegada_pax_nacional;0
201311;20770;llegada_pax_nacional;0
201311;23001;llegada_pax_nacional;9134
201311;23466;llegada_pax_nacional;0
201311;25175;llegada_pax_nacional;7
201311;27001;llegada_pax_nacional;9627
201311;27006;llegada_pax_nacional;423
201311;27075;llegada_pax_nacional;456
201311;27077;llegada_pax_nacional;19
201311;27205;llegada_pax_nacional;24
201311;27495;llegada_pax_nacional;367
201311;41001;llegada_pax_nacional;612
201311;44001;llegada_pax_nacional;335
201311;47001;llegada_pax_nacional;9932
201311;47245;llegada_pax_nacional;0
201311;50001;llegada_pax_nacional;240
201311;50350;llegada_pax_nacional;0
201311;50568;llegada_pax_nacional;0
201311;50573;llegada_pax_nacional;0
201311;52001;llegada_pax_nacional;733
201311;52835;llegada_pax_nacional;119
201311;54001;llegada_pax_nacional;3411
201311;54498;llegada_pax_nacional;0
201311;66001;llegada_pax_nacional;2999
201311;68001;llegada_pax_nacional;6317
201311;68081;llegada_pax_nacional;211
201311;68432;llegada_pax_nacional;0
201311;68669;llegada_pax_nacional;11224
201311;70215;llegada_pax_nacional;820
201311;70221;llegada_pax_nacional;1
201311;70708;llegada_pax_nacional;0
201311;70717;llegada_pax_nacional;0
201311;70823;llegada_pax_nacional;414
201311;73001;llegada_pax_nacional;777
201311;73275;llegada_pax_nacional;0
201311;73443;llegada_pax_nacional;2
201311;76001;llegada_pax_nacional;20609
201311;76109;llegada_pax_nacional;0
201311;81794;llegada_pax_nacional;0
201311;85001;llegada_pax_nacional;844
201311;85250;llegada_pax_nacional;0
201311;86568;llegada_pax_nacional;24
201311;91001;llegada_pax_nacional;707
201311;95001;llegada_pax_nacional;2
201311;97511;llegada_pax_nacional;1
201312;5001;llegada_pax_nacional;3
201312;5031;llegada_pax_nacional;0
201312;5059;llegada_pax_nacional;794
201312;5147;llegada_pax_nacional;8362
201312;5154;llegada_pax_nacional;1453
201312;5250;llegada_pax_nacional;333
201312;5284;llegada_pax_nacional;0
201312;5475;llegada_pax_nacional;0
201312;5579;llegada_pax_nacional;11
201312;5585;llegada_pax_nacional;31
201312;5591;llegada_pax_nacional;7
201312;5604;llegada_pax_nacional;225
201312;5615;llegada_pax_nacional;9
201312;5847;llegada_pax_nacional;1
201312;5873;llegada_pax_nacional;298
201312;8001;llegada_pax_nacional;15082
201312;11001;llegada_pax_nacional;130677
201312;13001;llegada_pax_nacional;26168
201312;13442;llegada_pax_nacional;0
201312;13468;llegada_pax_nacional;4
201312;13688;llegada_pax_nacional;13
201312;15272;llegada_pax_nacional;5
201312;15572;llegada_pax_nacional;0
201312;17001;llegada_pax_nacional;672
201312;18001;llegada_pax_nacional;98
201312;19001;llegada_pax_nacional;100
201312;19809;llegada_pax_nacional;4
201312;20001;llegada_pax_nacional;743
201312;20295;llegada_pax_nacional;0
201312;20770;llegada_pax_nacional;0
201312;23001;llegada_pax_nacional;10430
201312;23466;llegada_pax_nacional;0
201312;25175;llegada_pax_nacional;3
201312;27001;llegada_pax_nacional;9845
201312;27006;llegada_pax_nacional;536
201312;27075;llegada_pax_nacional;694
201312;27077;llegada_pax_nacional;0
201312;27205;llegada_pax_nacional;34
201312;27495;llegada_pax_nacional;453
201312;41001;llegada_pax_nacional;645
201312;44001;llegada_pax_nacional;286
201312;47001;llegada_pax_nacional;10740
201312;47245;llegada_pax_nacional;0
201312;50001;llegada_pax_nacional;157
201312;50350;llegada_pax_nacional;0
201312;50568;llegada_pax_nacional;0
201312;50573;llegada_pax_nacional;10
201312;52001;llegada_pax_nacional;501
201312;52835;llegada_pax_nacional;176
201312;54001;llegada_pax_nacional;4310
201312;54498;llegada_pax_nacional;0
201312;66001;llegada_pax_nacional;2810
201312;68001;llegada_pax_nacional;6105
201312;68081;llegada_pax_nacional;139
201312;68432;llegada_pax_nacional;0
201312;68669;llegada_pax_nacional;16165
201312;70215;llegada_pax_nacional;723
201312;70221;llegada_pax_nacional;0
201312;70708;llegada_pax_nacional;0
201312;70717;llegada_pax_nacional;0
201312;70823;llegada_pax_nacional;460
201312;73001;llegada_pax_nacional;772
201312;73275;llegada_pax_nacional;0
201312;73443;llegada_pax_nacional;0
201312;76001;llegada_pax_nacional;21754
201312;76109;llegada_pax_nacional;0
201312;81794;llegada_pax_nacional;0
201312;85001;llegada_pax_nacional;978
201312;85250;llegada_pax_nacional;0
201312;86568;llegada_pax_nacional;34
201312;91001;llegada_pax_nacional;778
201312;95001;llegada_pax_nacional;0
201312;97511;llegada_pax_nacional;0
201401;5001;llegada_pax_nacional;0
201401;5031;llegada_pax_nacional;5
201401;5059;llegada_pax_nacional;796
201401;5147;llegada_pax_nacional;7465
201401;5154;llegada_pax_nacional;1232
201401;5250;llegada_pax_nacional;323
201401;5579;llegada_pax_nacional;19
201401;5585;llegada_pax_nacional;42
201401;5591;llegada_pax_nacional;0
201401;5604;llegada_pax_nacional;137
201401;5615;llegada_pax_nacional;6
201401;5847;llegada_pax_nacional;19
201401;5873;llegada_pax_nacional;55
201401;8001;llegada_pax_nacional;15459
201401;11001;llegada_pax_nacional;106283
201401;13001;llegada_pax_nacional;27646
201401;17001;llegada_pax_nacional;547
201401;18001;llegada_pax_nacional;120
201401;19001;llegada_pax_nacional;103
201401;19418;llegada_pax_nacional;0
201401;19698;llegada_pax_nacional;4
201401;19809;llegada_pax_nacional;0
201401;20001;llegada_pax_nacional;737
201401;23001;llegada_pax_nacional;10971
201401;23068;llegada_pax_nacional;3
201401;23466;llegada_pax_nacional;2
201401;25175;llegada_pax_nacional;0
201401;27001;llegada_pax_nacional;11299
201401;27006;llegada_pax_nacional;1101
201401;27075;llegada_pax_nacional;1477
201401;27077;llegada_pax_nacional;0
201401;27205;llegada_pax_nacional;22
201401;27372;llegada_pax_nacional;3
201401;27495;llegada_pax_nacional;1008
201401;41001;llegada_pax_nacional;569
201401;44001;llegada_pax_nacional;276
201401;47001;llegada_pax_nacional;11068
201401;50001;llegada_pax_nacional;107
201401;50350;llegada_pax_nacional;0
201401;52001;llegada_pax_nacional;592
201401;52835;llegada_pax_nacional;141
201401;54001;llegada_pax_nacional;4230
201401;66001;llegada_pax_nacional;2857
201401;68001;llegada_pax_nacional;5964
201401;68081;llegada_pax_nacional;144
201401;68669;llegada_pax_nacional;15186
201401;70215;llegada_pax_nacional;1059
201401;70708;llegada_pax_nacional;0
201401;70823;llegada_pax_nacional;899
201401;73001;llegada_pax_nacional;721
201401;73168;llegada_pax_nacional;0
201401;73275;llegada_pax_nacional;0
201401;73443;llegada_pax_nacional;0
201401;73671;llegada_pax_nacional;0
201401;76001;llegada_pax_nacional;19838
201401;85001;llegada_pax_nacional;723
201401;86568;llegada_pax_nacional;23
201401;91001;llegada_pax_nacional;867
201402;5001;llegada_pax_nacional;0
201402;5031;llegada_pax_nacional;0
201402;5059;llegada_pax_nacional;902
201402;5147;llegada_pax_nacional;7518
201402;5154;llegada_pax_nacional;1656
201402;5250;llegada_pax_nacional;331
201402;5579;llegada_pax_nacional;22
201402;5585;llegada_pax_nacional;61
201402;5591;llegada_pax_nacional;0
201402;5604;llegada_pax_nacional;101
201402;5615;llegada_pax_nacional;0
201402;5847;llegada_pax_nacional;0
201402;5873;llegada_pax_nacional;194
201402;8001;llegada_pax_nacional;11311
201402;11001;llegada_pax_nacional;109712
201402;13001;llegada_pax_nacional;20349
201402;17001;llegada_pax_nacional;910
201402;18001;llegada_pax_nacional;105
201402;19001;llegada_pax_nacional;129
201402;19418;llegada_pax_nacional;0
201402;19698;llegada_pax_nacional;18
201402;19809;llegada_pax_nacional;0
201402;20001;llegada_pax_nacional;776
201402;23001;llegada_pax_nacional;7445
201402;23068;llegada_pax_nacional;0
201402;23466;llegada_pax_nacional;3
201402;25175;llegada_pax_nacional;2
201402;27001;llegada_pax_nacional;7848
201402;27006;llegada_pax_nacional;331
201402;27075;llegada_pax_nacional;918
201402;27077;llegada_pax_nacional;0
201402;27205;llegada_pax_nacional;22
201402;27372;llegada_pax_nacional;14
201402;27495;llegada_pax_nacional;567
201402;41001;llegada_pax_nacional;533
201402;44001;llegada_pax_nacional;268
201402;47001;llegada_pax_nacional;7059
201402;50001;llegada_pax_nacional;232
201402;50350;llegada_pax_nacional;4
201402;52001;llegada_pax_nacional;515
201402;52835;llegada_pax_nacional;144
201402;54001;llegada_pax_nacional;3080
201402;66001;llegada_pax_nacional;3606
201402;68001;llegada_pax_nacional;5163
201402;68081;llegada_pax_nacional;180
201402;68669;llegada_pax_nacional;9919
201402;70215;llegada_pax_nacional;709
201402;70708;llegada_pax_nacional;2
201402;70823;llegada_pax_nacional;345
201402;73001;llegada_pax_nacional;794
201402;73168;llegada_pax_nacional;6
201402;73275;llegada_pax_nacional;0
201402;73443;llegada_pax_nacional;0
201402;73671;llegada_pax_nacional;2
201402;76001;llegada_pax_nacional;18631
201402;85001;llegada_pax_nacional;587
201402;86568;llegada_pax_nacional;18
201402;91001;llegada_pax_nacional;564
201403;5001;llegada_pax_nacional;2
201403;5031;llegada_pax_nacional;0
201403;5059;llegada_pax_nacional;893
201403;5147;llegada_pax_nacional;8034
201403;5154;llegada_pax_nacional;1611
201403;5250;llegada_pax_nacional;344
201403;5579;llegada_pax_nacional;7
201403;5585;llegada_pax_nacional;75
201403;5591;llegada_pax_nacional;3
201403;5604;llegada_pax_nacional;35
201403;5615;llegada_pax_nacional;18
201403;5847;llegada_pax_nacional;2
201403;5873;llegada_pax_nacional;220
201403;8001;llegada_pax_nacional;12835
201403;11001;llegada_pax_nacional;120971
201403;13001;llegada_pax_nacional;22231
201403;17001;llegada_pax_nacional;769
201403;18001;llegada_pax_nacional;118
201403;19001;llegada_pax_nacional;163
201403;19418;llegada_pax_nacional;3
201403;19698;llegada_pax_nacional;15
201403;19809;llegada_pax_nacional;2
201403;20001;llegada_pax_nacional;798
201403;23001;llegada_pax_nacional;8090
201403;23068;llegada_pax_nacional;0
201403;23466;llegada_pax_nacional;0
201403;25175;llegada_pax_nacional;1
201403;27001;llegada_pax_nacional;8211
201403;27006;llegada_pax_nacional;407
201403;27075;llegada_pax_nacional;682
201403;27077;llegada_pax_nacional;2
201403;27205;llegada_pax_nacional;28
201403;27372;llegada_pax_nacional;7
201403;27495;llegada_pax_nacional;366
201403;41001;llegada_pax_nacional;670
201403;44001;llegada_pax_nacional;318
201403;47001;llegada_pax_nacional;8187
201403;50001;llegada_pax_nacional;257
201403;50350;llegada_pax_nacional;0
201403;52001;llegada_pax_nacional;580
201403;52835;llegada_pax_nacional;83
201403;54001;llegada_pax_nacional;2957
201403;66001;llegada_pax_nacional;3852
201403;68001;llegada_pax_nacional;5935
201403;68081;llegada_pax_nacional;223
201403;68669;llegada_pax_nacional;9387
201403;70215;llegada_pax_nacional;743
201403;70708;llegada_pax_nacional;0
201403;70823;llegada_pax_nacional;335
201403;73001;llegada_pax_nacional;792
201403;73168;llegada_pax_nacional;2
201403;73275;llegada_pax_nacional;4
201403;73443;llegada_pax_nacional;19
201403;73671;llegada_pax_nacional;0
201403;76001;llegada_pax_nacional;20358
201403;85001;llegada_pax_nacional;651
201403;86568;llegada_pax_nacional;21
201403;91001;llegada_pax_nacional;520
201404;5001;llegada_pax_nacional;0
201404;5059;llegada_pax_nacional;731
201404;5147;llegada_pax_nacional;7753
201404;5154;llegada_pax_nacional;1350
201404;5250;llegada_pax_nacional;373
201404;5579;llegada_pax_nacional;8
201404;5585;llegada_pax_nacional;60
201404;5591;llegada_pax_nacional;0
201404;5604;llegada_pax_nacional;36
201404;5615;llegada_pax_nacional;16
201404;5847;llegada_pax_nacional;2
201404;5873;llegada_pax_nacional;255
201404;8001;llegada_pax_nacional;11864
201404;11001;llegada_pax_nacional;120508
201404;13001;llegada_pax_nacional;22752
201404;13688;llegada_pax_nacional;0
201404;15272;llegada_pax_nacional;0
201404;15516;llegada_pax_nacional;0
201404;17001;llegada_pax_nacional;769
201404;18001;llegada_pax_nacional;126
